trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
49	1596.3496899604797	True	False	False	True	0.0	lower_right	3.198823928833008	-4.436150620036481	-4.453306259151626	0.006989836203714394	0.017155639115144616	1.0136794503440072	True
50	1611.1288259029388	True	False	False	False	0.0	lower_right	3.844679117202759	-2.5198113669933218	-2.2265304016211167	-0.11949341530559852	-0.29328096537220505	-0.890952202875549	False
1	1644.7087090015411	True	True	True	False	0.13514070766674366	lower_right	6.633865118026733	-4.657581787211757	-4.639000084198159	-0.007570866907339899	-0.01858170301359774	0.8039798664110255	False
2	1671.4130380153656	True	True	True	False	0.13514070766674366	lower_right	3.8761630058288574	-2.572044317425938	-2.256656566648172	-0.12850052998890554	-0.31538775077776604	-1.016107573107014	False
3	1689.5617430210114	True	True	True	False	0.13514070766674366	lower_right	4.0792930126190186	-2.8459710151427036	-2.6538101394611004	-0.07829338427800146	-0.19216087568160312	-0.8018586748683252	False
4	1707.0098419189453	True	True	True	False	0.13514070766674366	lower_right	3.8344309329986572	-0.5995502046610337	-0.16629120772856654	-0.1765255961621465	-0.43325899693246717	0.8443658480858097	False
5	1722.9893169403076	True	True	True	True	0.13514070766674366	lower_right	3.4672157764434814	-3.3613085430669982	-3.7786189697817125	0.1700275640715134	0.4173104267147143	1.0430392833524638	True
6	1744.5725390911102	True	True	False	True	0.13514070766674366	lower_right	3.1156301498413086	-2.8825714142071064	-2.6616310211501606	-0.09001921455021875	-0.2209403930569458	-0.9203413131300087	True
7	1758.3532099723816	True	True	False	False	0.13514070766674366	lower_right	3.753535032272339	-5.4501700144764715	-5.341888332188483	-0.044117926355045176	-0.10828168228798862	1.0225342318677948	False
8	1773.8662509918213	True	True	False	True	0.13514070766674366	lower_right	2.871567964553833	-5.443882075487213	-5.178745287366078	-0.10802644588796731	-0.2651367881211355	1.013719412609299	True
9	1789.3126919269562	True	True	False	False	0.13514070766674366	lower_right	6.86018705368042	-5.680088310035196	-5.852875150524873	0.0703996921988169	0.1727868404896764	-0.8477383871593417	False
10	1807.4112689495087	True	True	False	False	0.13514070766674366	lower_right	3.720201015472412	-1.5090481519656311	-1.0577283478002846	-0.18388423103534357	-0.45131980416534656	-0.9783502901440839	False
11	1824.1590700149536	True	True	False	False	0.13514070766674366	lower_right	3.6343162059783936	-5.616085618189291	-5.373501851536415	-0.09883751827623964	-0.24258376665287606	0.8868556975648197	False
12	1838.504238128662	True	True	False	False	0.13514070766674366	lower_right	4.235107183456421	-3.9243815912331463	-3.680954528871336	-0.09918110785848627	-0.24342706236181044	-0.8978546438250843	False
13	1854.7012090682983	True	True	False	False	0.13514070766674366	lower_right	3.5502891540527344	-1.972806517491252	-1.3088377679514285	-0.2705252058823873	-0.6639687495398237	0.8664542135407273	False
14	1868.2126879692078	True	True	False	True	0.13514070766674366	lower_right	3.094632148742676	-4.91238651227168	-4.240047592298175	-0.273935520119935	-0.6723389199735053	0.850280691368233	True
15	1880.4562981128693	True	True	False	False	0.13514070766674366	lower_right	3.805443048477173	-1.3913039603661783	-0.764218671102944	-0.25549753222772426	-0.6270852892632344	-0.8700799597131555	False
16	1896.486517906189	True	True	False	False	0.13514070766674366	lower_right	4.507298946380615	-1.0986270253167234	-0.5900822656106557	-0.20719977546419396	-0.5085447597060675	-0.7984068715724942	False
17	1912.9337770938873	True	True	False	False	0.13514070766674366	lower_right	3.7856130599975586	-6.052155753741156	-5.87909867812656	-0.0705097958939924	-0.1730570756145955	-0.9314090916630495	False
18	1928.1465620994568	True	True	False	False	0.13514070766674366	lower_right	4.139521837234497	-5.614734901369515	-5.127628489079532	-0.1984650069189366	-0.4871064122899833	0.9657084181102844	False
19	1942.4587371349335	True	True	False	False	0.13514070766674366	lower_right	4.5690388679504395	-2.828203303326326	-2.2102119835511846	-0.25179231572505073	-0.6179913197751414	-0.9466690838682639	False
20	1960.2904229164124	True	True	False	False	0.13514070766674366	lower_right	4.576991081237793	-5.854957060151958	-5.640487420132833	-0.08738279258158882	-0.21446964001912505	-0.7918217568338297	False
21	1976.2872819900513	True	True	False	False	0.13514070766674366	lower_right	4.740925073623657	-0.7203956319069524	-0.4473957884328683	-0.11123014285366825	-0.2729998434740839	-0.7885148617427761	False
22	1991.7503519058228	True	True	False	False	0.13514070766674366	lower_right	3.389822006225586	-1.102046478806236	-0.8986946160958229	-0.08285300259150512	-0.20335186271041295	0.7985364084100399	False
23	2005.6787819862366	True	True	False	False	0.13514070766674366	lower_right	4.1646339893341064	-5.241421098634963	-4.125784852769062	-0.4545510994484308	-1.1156362458659013	0.9499663207742586	False
24	2019.240266084671	True	True	False	False	0.13514070766674366	lower_right	3.9543421268463135	-3.0623265948203393	-2.1120530962640713	-0.3871762549362153	-0.950273498556268	0.950273498556268	False
25	2032.2345111370087	True	True	False	False	0.13514070766674366	lower_right	4.489124059677124	-1.3956347625726702	-1.072448869625764	-0.1316777789441747	-0.32318589294690625	-0.8426395058461853	False
26	2048.6650869846344	True	True	False	False	0.13514070766674366	lower_right	3.3117289543151855	-2.366613451435795	-1.7798033311711365	-0.23908795211896317	-0.5868101202646585	-0.953306590772568	False
27	2064.545581102371	True	True	False	False	0.13514070766674366	lower_right	3.5506298542022705	-3.1954615366021377	-2.573515198803926	-0.2534037350361269	-0.6219463377982115	-0.9672577584513531	False
28	2081.459485054016	True	True	False	False	0.13514070766674366	lower_right	3.957352876663208	-0.6511017104063281	-0.5756001429086097	-0.03076210605682748	-0.07550156749771819	-0.8510228283852057	False
29	2095.9550111293793	True	True	False	False	0.13514070766674366	lower_right	3.8077991008758545	-3.5567135287171707	-2.6440473989417845	-0.37185363442253305	-0.9126661297753862	-0.8238001221111891	False
30	2114.2204389572144	True	True	False	False	0.13514070766674366	lower_right	3.365088939666748	-1.917785249091411	-1.2299716374379601	-0.2802404767245721	-0.6878136116534508	0.9884738460790355	False
31	2127.0312559604645	True	True	False	False	0.13514070766674366	lower_right	2.590240001678467	-0.49316797435776544	-6.262057997420184	-0.20954274989081081	-0.5142952841171677	-1.0196855037684687	False
32	2142.4775891304016	True	True	False	False	0.13514070766674366	lower_right	3.8013720512390137	-5.256228378420541	-5.01143772648361	-0.0997366842328326	-0.24479065193693117	-0.8228599764314329	False
33	2158.4077229499817	True	True	False	False	0.13514070766674366	lower_right	2.8498871326446533	-0.6227934437042295	-0.8299362510287436	0.0843975723817689	0.20714280732451407	1.0139058998324395	False
34	2173.1702649593353	True	True	False	True	0.13514070766674366	lower_right	3.377497911453247	-5.660562644828898	-5.324027101788142	-0.13711691571469212	-0.33653554304075595	-0.9151927798738896	True
35	2188.0161170959473	True	True	False	False	0.13514070766674366	lower_right	3.9884021282196045	-4.6122721605016626	-3.5451968030097327	-0.4347656135587634	-1.0670753574919298	0.9627646639157026	False
36	2201.2940480709076	True	True	False	False	0.13514070766674366	lower_right	3.8719351291656494	-1.5449413712523548	-1.2899196331492435	-0.1039052037503921	-0.25502173810311124	-0.8494444291745608	False
37	2217.3075330257416	True	True	False	False	0.13514070766674366	lower_right	3.6358320713043213	-2.185294655134399	-1.8747518820050655	-0.12652650850559613	-0.31054277312933376	-0.9350496266338433	False
38	2232.9707701206207	True	True	False	False	0.13514070766674366	lower_right	4.160438060760498	-2.267351054589641	-1.5830618951791828	-0.27880448569439314	-0.6842891594104579	0.7885998529866812	False
39	2246.365410089493	True	True	False	False	0.13514070766674366	lower_right	3.7628679275512695	-2.467867341227418	-1.6610773116338722	-0.3287158303924975	-0.8067900295935457	0.8067900295935456	False
40	2258.90931391716	True	True	False	False	0.13514070766674366	lower_right	3.3976387977600098	-2.7479933647896813	-2.3386403932626396	-0.16678540515298448	-0.40935297152704164	0.9738579014689682	False
41	2272.1197381019592	True	True	False	False	0.13514070766674366	lower_right	3.1730117797851562	-2.069328970743931	-1.7414304123252318	-0.133597891596909	-0.3278985584186991	-0.9974608423145287	False
42	2287.6668870449066	True	True	False	False	0.13514070766674366	lower_right	2.97170090675354	-4.6563769645044655	-4.208233801104273	-0.1825899511500279	-0.4481431634001929	0.7856189367350298	False
43	2299.627058029175	True	True	False	False	0.13514070766674366	lower_right	3.04544997215271	-4.067884277665957	-4.299417166106447	0.09433498543013963	0.2315328884404897	-0.8021737415339255	False
44	2312.3544330596924	True	True	False	True	0.13514070766674366	lower_right	3.5653488636016846	-1.6744041284724265	-1.2070125649742913	-0.19043245488685498	-0.4673915634981354	0.7864595673783474	True
45	2325.7159440517426	True	True	False	False	0.13514070766674366	lower_right	3.6189491748809814	-2.1983809997796264	-1.7616958487183418	-0.17792153693756024	-0.4366851510612846	1.0195978504578262	True
46	2339.3605949878693	True	True	False	False	0.13514070766674366	lower_right	3.646631956100464	-6.227815572245181	-0.047246918080894505	0.041809785781582905	0.10261665301529987	-0.9861895868374271	True
47	2353.505851984024	True	True	False	False	0.13514070766674366	lower_right	3.232074022293091	-3.8472460810927194	-3.1297776722301456	-0.2923229280838544	-0.7174684088625738	0.8831383339542286	True
48	2366.78377699852	True	True	False	False	0.13514070766674366	lower_right	3.4175829887390137	-5.8997473072481545	-5.785731488002401	-0.04645422393250222	-0.11401581924575321	0.9853169067647626	False
49	2381.2292540073395	True	True	False	False	0.13514070766674366	lower_right	3.6838979721069336	-1.5925126585079692	-1.3825645914922657	-0.08554053800483255	-0.20994806701570345	0.9462588452008087	False
50	2395.3745369911194	True	True	False	False	0.13514070766674366	lower_right	3.771667003631592	-1.057966101873295	-1.120150811641294	0.025336330097438423	0.062184709767998836	-0.9825731824993816	False
