trial	onset	contrast	stimulus_position	response	correct	logC_5th_perc	logC_mean	logC_95th_perc
59	491.23235297203064	0.1778279410038923	upper_left	right	False	-0.9677184161245094	-0.8294637646798189	-0.6257864706599594
60	496.97052812576294	0.19054607179632474	lower_right	right	True	-0.9622696605143801	-0.8217601622948915	-0.6134536726818569
61	502.65869998931885	0.1513561248436208	lower_left	right	False	-0.966612596619057	-0.8289740256874407	-0.6260925524715079
62	508.4802851676941	0.2344228815319922	upper_right	right	True	-0.9635609005253061	-0.8246273496635752	-0.6191458050456892
63	514.1852011680603	0.1479108388168207	lower_right	right	True	-0.9691184853758043	-0.835917420742324	-0.6409049825373719
64	519.9233739376068	0.22387211385683395	lower_right	right	True	-0.9713910061451559	-0.8393753337094025	-0.6468539215884799
65	525.5786170959473	0.1445439770745927	upper_left	right	False	-0.9767502086752112	-0.8493553998553066	-0.6664371761332404
66	531.5667290687561	0.1513561248436208	lower_left	right	False	-0.9742385816223142	-0.8457045483222324	-0.6603484230264826
67	537.3047580718994	0.1548816618912481	upper_right	left	False	-0.9710783072416138	-0.8414544119042007	-0.6530453194542901
68	544.0271761417389	0.1548816618912481	upper_left	right	False	-0.9680194290289794	-0.8368949285232101	-0.6453262890572947
69	549.8654310703278	0.2137962089502232	upper_right	left	False	-0.965029932744807	-0.832384241362093	-0.6377856559340896
70	555.4534449577332	0.1778279410038923	lower_right	right	True	-0.9556885493950613	-0.8187806189351517	-0.6152077436672421
71	561.0415251255035	0.16982436524617442	lower_left	right	False	-0.9588544734574744	-0.8243825829562712	-0.6250600336035608
72	567.0132939815521	0.19498445997580455	lower_right	right	True	-0.9549668062653178	-0.8184020283968099	-0.6152078763682386
73	572.7847521305084	0.16218100973589297	upper_left	right	False	-0.9588321155619883	-0.8254993424438498	-0.6280822141055595
74	578.5396611690521	0.16218100973589297	upper_left	right	False	-0.9555935678560329	-0.8204502543567311	-0.6197475951914878
75	584.3111891746521	0.19952623149688797	lower_right	left	False	-0.952090087005967	-0.8154622574470434	-0.6114977201191285
76	590.1327061653137	0.15848931924611134	lower_left	right	False	-0.9453613250394659	-0.8053656123690774	-0.5952011471229914
77	595.9045131206512	0.16218100973589297	upper_right	right	True	-0.9422538856800258	-0.8009352974103431	-0.5882970337196047
78	601.6416070461273	0.2630267991895382	upper_right	right	True	-0.9449012815270654	-0.8050460290561334	-0.594995567976634
79	607.2139370441437	0.19498445997580455	upper_right	right	True	-0.9505758025843544	-0.8180089562324059	-0.6208074806702898
80	613.0355031490326	0.20892961308540398	upper_left	right	False	-0.9546508579232845	-0.8247075073861493	-0.6330996640451431
81	618.7903959751129	0.19952623149688797	upper_right	right	True	-0.9469880012232139	-0.8133251433056722	-0.6138537569784835
82	624.4785151481628	0.2754228703338166	lower_right	left	False	-0.9507055448958763	-0.820342729984615	-0.6268016426087037
83	630.8338651657104	0.17378008287493754	upper_left	left	True	-0.9319067651275739	-0.7917259652382269	-0.5799396118607555
84	636.4219460487366	0.16595869074375605	upper_left	right	False	-0.934838249687325	-0.7964010330524447	-0.5876014894462592
85	642.1601631641388	0.16218100973589297	lower_left	right	False	-0.931525110753449	-0.7916593013421281	-0.5802044372549068
86	647.831619977951	0.20892961308540398	upper_right	right	True	-0.9286414021801254	-0.7873334024509286	-0.5734285128613359
87	653.7199511528015	0.19498445997580455	lower_right	right	True	-0.932996748417417	-0.7949958300703066	-0.5865105207915422
88	659.2746479511261	0.16595869074375605	lower_left	right	False	-0.9366351241809292	-0.8013681327019793	-0.5976205713479067
89	664.9127521514893	0.16982436524617442	upper_left	right	False	-0.93355309522174	-0.7966765165073942	-0.5900745924031576
90	670.7343339920044	0.33884415613920255	upper_right	right	True	-0.9299452923732046	-0.7916466075434698	-0.5819815108267427
91	676.4391920566559	0.2137962089502232	upper_left	left	True	-0.9355611610056049	-0.8074104069585051	-0.6185956590418529
92	681.9771590232849	0.16982436524617442	upper_left	left	True	-0.9393021805467748	-0.8147487615191575	-0.6325769419416615
93	687.5652861595154	0.17378008287493754	upper_right	right	True	-0.941782240585544	-0.8186811075692724	-0.6399070234655603
94	693.3034210205078	0.1513561248436208	lower_left	left	True	-0.9444400987749513	-0.8228732080542782	-0.6475907837170181
95	699.0082430839539	0.26915348039269155	lower_right	right	True	-0.9461535024391536	-0.8256497071289775	-0.6526461990697662
96	704.9299499988556	0.1479108388168207	lower_left	right	False	-0.9506814715661771	-0.8363213073491856	-0.6759066810020025
97	710.9683890342712	0.20892961308540398	lower_left	left	True	-0.9488568798218744	-0.8335016649101821	-0.6710287306408724
98	716.8733651638031	0.251188643150958	upper_left	left	True	-0.9525170981187119	-0.8398981497936948	-0.683478522269124
99	722.3780460357666	0.16982436524617442	upper_right	right	True	-0.9568538115076988	-0.8487373571862952	-0.7021059711922366
100	728.3663921356201	0.1445439770745927	lower_right	left	False	-0.9588358737792999	-0.852285184877156	-0.7086670739041915
