trial	onset	masked	operant	practice	catch	contrast	stimulus_position	event_t	event_angle	resp_angle	overest_t	overest_angle	initial_offset_angle	aware
28	3641.5254600048065	False	True	False	False	0.07970873501174526	upper_right	3.0115299224853516	-2.5973515817583728	-2.459310334751511	-0.05624306383798113	-0.13804124700686193	0.800720947373473	n/a
29	3655.970952987671	False	True	False	False	0.07970873501174526	upper_right	3.2767651081085205	-4.985252542458586	-4.870234306478189	-0.04686264525309513	-0.11501823598039707	-0.9955838544487632	n/a
30	3670.6834530830383	False	True	False	False	0.07970873501174526	upper_right	3.6391680240631104	-3.1608490275597982	-3.0750984928945493	-0.03493791094975308	-0.08575053466524896	-0.8837253232785053	n/a
31	3685.879741191864	False	True	False	False	0.07970873501174526	upper_right	4.39778208732605	-6.003353402698779	-5.984087510831288	-0.00784963052488989	-0.019265891867490836	-0.9624818123793062	n/a
32	3700.558779001236	False	True	False	False	0.07970873501174526	upper_right	4.00632119178772	-3.3803864467787044	-3.1624781425234905	-0.08878383043325436	-0.2179083042552139	-0.9601889408409726	n/a
33	3715.337818145752	False	True	False	False	0.07970873501174526	upper_right	5.062676191329956	-4.539208068608694	-4.557485902332344	0.007447059420494259	0.01827783372364955	0.7855280991284127	n/a
34	3730.467133998871	False	True	False	False	0.07970873501174526	upper_right	3.7827489376068115	-3.4889904039927404	-3.0188102004176267	-0.19156864906990845	-0.4701802035751137	-0.9840335833404872	n/a
35	3746.597724199295	False	True	False	False	0.07970873501174526	upper_right	3.021738052368164	-6.2303009118292465	-6.132748068911111	-0.0397466039375065	-0.0975528429181356	-0.8412433992678685	n/a
36	3759.6748020648956	False	True	False	False	0.07970873501174526	upper_right	5.290598154067993	-5.63097586766172	-5.429188314091443	-0.08221564570913305	-0.20178755357027622	-0.976309691525862	n/a
37	3777.2398850917816	False	True	False	False	0.07970873501174526	upper_right	4.25934100151062	-1.418314509701382	-1.2963817282175496	-0.04967988453912542	-0.12193278148383246	0.9196027911843632	n/a
38	3792.01926612854	False	True	False	False	0.07970873501174526	upper_right	3.7864959239959717	-6.266769516661389	-6.124078363322728	-0.05813760611668865	-0.142691153338661	-0.9863187065451622	n/a
39	3806.1475920677185	False	True	False	False	0.07970873501174526	upper_right	4.914901971817017	-3.4477774371624488	-3.5367311196937816	0.03624299079958734	0.08895368253133284	0.9296095606247665	n/a
40	3822.7949690818787	False	True	False	False	0.07970873501174526	upper_right	4.227336168289185	-1.3566759111861906	-1.3419815104360668	-0.005987037478797946	-0.014694400750123737	-0.8381989173142965	n/a
41	3837.9079411029816	False	True	False	False	0.07970873501174526	upper_right	4.052175998687744	-0.7965919635753886	-0.7596318231539384	-0.015058915956337552	-0.03696014042145013	0.8775816121827772	n/a
42	3852.1866772174835	False	True	False	False	0.07970873501174526	upper_right	4.301756858825684	-4.665846788172355	-4.804147278792178	0.05634868918829862	0.13830049061982308	0.8189035210207899	n/a
43	3867.516256093979	False	True	False	False	0.07970873501174526	upper_right	4.313256025314331	-0.01917805229246561	-6.192073345178719	-0.04493619442805718	-0.11029001429333363	1.006134794418512	n/a
44	3881.711664199829	False	True	False	False	0.07970873501174526	upper_right	4.6577770709991455	-5.227309489416715	-5.18707841298629	-0.01639161518031356	-0.040231076430425006	1.021978780677197	n/a
45	3896.6248910427094	False	True	False	False	0.07970873501174526	upper_right	4.165877819061279	-2.213170373302228	-2.2731607191301775	0.024442265795354638	0.059990345827949376	0.8726699732065272	n/a
